# {"t_start": 1542743781.2702985, "env_id": "HopperAdv-v1"} 
r,l,t
1728.481591,435,4415.738543
1874.671898,477,4417.601499
5665.087127,1465,4430.832032
4082.609504,1058,4434.626032
1695.111649,456,4436.197843
2091.423516,538,4444.22115
1625.130796,410,4445.757684
1773.708316,467,4447.504937
1456.344708,385,4448.868624
2728.976316,714,4459.489794
3503.463779,903,4462.763852
1486.975606,383,4464.212648
2804.344693,727,4472.852462
1426.664099,370,4474.258412
4133.019465,1090,4478.307043
1956.607124,501,4485.664754
3576.902609,941,4489.217157
2303.313108,599,4491.326126
1666.38542,435,4500.066694
1959.433693,510,4502.106006
1518.597971,389,4503.694553
5487.948548,1440,4516.083576
1593.13934,417,4517.491815
4417.364487,1158,4528.96106
2354.957434,599,4531.275044
1387.876831,358,4532.493337
2229.103011,569,4534.499054
1084.784595,292,4535.578413
1811.352385,466,4552.852497
2641.699781,672,4555.154145
2703.616906,700,4557.557551
1019.892606,274,4558.656246
2540.698387,665,4566.952541
3373.36401,869,4570.162163
5355.499266,1381,4583.211269
2659.57159,705,4585.885625
4233.567134,1097,4597.570997
2230.478873,580,4599.787282
3161.461298,818,4602.914975
1412.999156,369,4612.258152
4988.911287,1317,4617.126605
2991.249058,788,4627.387549
1742.157992,453,4629.2285
5665.185118,1486,4642.183898
2558.898833,662,4644.516735
3785.744842,1003,4648.192579
1477.196393,377,4657.237882
2115.433854,551,4659.380893
2643.304179,672,4661.888423
3848.272495,997,4673.193579
3096.616135,821,4676.129245
5362.832489,1387,4686.719357
2454.954225,623,4688.99043
2143.662766,569,4691.030272
1391.131404,353,4692.256049
2368.24506,628,4705.730798
3727.073876,953,4709.229323
1075.452839,281,4710.1933
2152.852775,552,4717.518931
2155.134341,560,4719.612047
1729.193073,443,4721.23519
1455.856392,383,4722.731847
5088.69759,1312,4733.440272
2042.629184,526,4735.3313
3632.240307,952,4745.158784
2417.798516,638,4747.49407
1040.555366,270,4748.464421
2892.772419,722,4758.57463
1521.545918,382,4759.998343
2027.595863,521,4761.860108
1360.354767,340,4763.082537
2004.750064,508,4764.924502
1964.584443,498,4773.500026
1643.719977,425,4774.997232
3515.467289,902,4778.260016
2156.592664,553,4786.738295
1974.775422,499,4788.580901
7881.091631,2050,4803.890948
6451.340553,1690,4816.428645
4816.076131,1243,4820.924598
1175.331605,302,4822.044188
2037.956036,522,4829.821401
1459.296246,368,4831.146297
1369.834257,344,4832.396287
2447.518714,633,4834.735037
1120.726362,288,4835.781236
1292.00299,323,4848.296146
3893.754355,1024,4852.039785
1442.193219,363,4853.424382
1470.79652,379,4854.943853
1173.979436,300,4861.120482
1271.149658,319,4862.255992
1449.758553,365,4863.593546
1861.855574,469,4865.141382
2788.021022,695,4867.606628
1946.261983,496,4874.694286
1083.426436,281,4875.709673
1527.201883,393,4877.227625
1029.64594,266,4878.288403
2569.533085,646,4880.654508
1807.247242,466,4887.760778
1755.02785,437,4889.336515
2124.791432,532,4891.205307
2230.407601,555,4893.284177
5236.688589,1339,4903.439809
3146.11854,784,4906.434195
5958.431658,1549,4917.352095
3250.418669,833,4925.701612
3684.932381,948,4929.26932
1032.49488,271,4930.319741
1107.9927,286,4931.292509
5189.184508,1364,4941.655779
885.402517,239,4942.571367
835.9779,231,4943.416685
2602.138819,683,4951.612306
1088.977755,295,4952.691669
1260.163929,344,4954.088411
1077.643379,295,4955.23233
1563.146329,447,4956.977355
1129.4301,314,4958.143471
1022.112444,292,4964.361732
1037.423461,284,4965.3379
1215.984579,334,4966.450426
991.135996,269,4967.401341
1505.274323,422,4968.847968
1076.076856,296,4969.953528
1317.495139,360,4979.902153
1009.73295,274,4980.914001
998.788124,289,4981.946753
1549.8029,440,4983.596604
984.291885,274,4984.547478
991.467961,266,4985.505118
786.446437,224,4986.343096
1589.543088,441,4992.869167
999.215693,268,4993.825107
1266.043574,359,4995.130671
891.695779,246,4995.993896
989.553069,273,4996.989728
1057.471777,298,4998.08055
1120.699926,310,4999.248351
1012.023347,277,5005.268821
2911.872632,812,5008.152439
2558.923963,710,5010.699575
1319.573396,372,5017.079169
569.410976,175,5017.73487
968.122572,272,5018.72918
1020.576318,273,5019.711859
1038.674053,291,5020.769806
984.656936,269,5021.781401
1342.548176,380,5023.215289
986.352883,280,5024.231654
1591.129306,443,5031.071894
1853.205744,510,5032.97051
3421.560817,977,5036.533191
1548.977104,433,5043.572871
1567.134867,443,5045.134151
1048.620019,292,5046.163356
1528.829178,433,5047.7263
1304.254954,357,5048.993705
1522.736023,421,5058.255946
1344.847151,376,5059.728238
1267.076393,355,5061.01951
1584.038748,443,5062.595236
2721.569884,755,5073.114626
1890.813018,533,5075.11758
957.729607,260,5076.049544
1156.343825,313,5077.245334
1058.567758,287,5078.404564
953.848494,264,5079.352679
1899.969375,524,5087.902687
3341.230932,923,5091.264668
3668.003808,1015,5102.357719
4284.553414,1175,5106.735764
1860.24759,516,5108.736342
990.818563,274,5128.74304
1871.119712,512,5130.647557
4191.045344,1158,5134.825968
9794.285852,2703,5160.591527
1940.928443,536,5162.520994
2244.770862,620,5164.624438
12943.034058,3547,5193.5345
7565.216227,2080,5208.706293
3949.770304,1068,5212.877638
4444.01644,1220,5225.240698
2568.781823,693,5227.818134
4660.693006,1287,5240.321765
2052.132547,557,5242.251188
6086.165333,1658,5255.612372
3171.392334,871,5266.726035
24029.670463,6552,5327.274583
2846.102561,769,5330.216687
2279.171813,631,5332.506636
3228.236387,884,5343.633866
1924.121642,516,5345.723647
1697.234449,456,5347.412172
2849.884315,773,5358.003563
3840.423335,1047,5361.933539
1059.72368,294,5362.991493
5657.956052,1527,5376.32894
7520.178673,2026,5391.599731
3407.640681,911,5402.746288
1072.952219,295,5403.785422
2468.945878,674,5406.09909
8354.722746,2248,5422.168186
4515.800742,1226,5434.755159
2916.140582,783,5437.668088
7859.749814,2114,5466.216452
4558.597501,1205,5477.905292
4567.522667,1229,5482.292026
18757.636723,5035,5524.378807
685.948113,205,5525.142355
4508.362496,1204,5529.636416
14088.861324,3739,5558.685294
2974.221599,800,5569.518122
3481.381885,915,5572.819247
1889.974753,495,5574.707333
2236.080721,596,5584.682162
7445.172447,1976,5599.664706
5433.046413,1446,5605.160845
7079.298373,1872,5632.33414
1651.390289,432,5633.97735
2221.49417,577,5644.03535
14539.151803,3879,5673.800182
2753.221394,729,5676.481189
1125.851118,297,5677.586223
2381.447681,622,5679.904197
2354.000091,626,5689.786118
2671.729154,699,5692.49014
2727.353806,724,5695.129837
3372.369149,890,5706.226183
1765.079684,475,5707.993176
2509.650751,661,5710.519138
1933.842859,509,5718.558916
3001.413564,768,5721.446545
2309.151547,606,5723.670941
2248.624823,584,5732.654245
5166.19056,1362,5737.848061
1811.705098,483,5745.702268
1816.66655,482,5747.462211
3290.058353,863,5750.512852
5399.15222,1426,5763.405053
5556.755527,1455,5788.906166
1406.106004,356,5790.318293
1882.483304,483,5792.010426
2478.385858,651,5794.283151
9042.815329,2395,5810.825359
1057.528762,285,5819.36316
3456.006536,884,5822.618263
1276.123797,325,5823.785305
1043.428335,268,5824.810827
1107.397924,292,5832.179799
2664.09472,697,5834.696462
1978.412006,514,5836.50224
2388.030846,635,5838.835358
4035.561692,1064,5850.638823
1258.018522,323,5851.859152
3315.845494,850,5854.985084
1140.815667,299,5861.079228
2680.188637,715,5863.511468
1266.593279,327,5864.720341
981.879956,261,5865.686934
3002.780338,789,5877.775265
2267.56512,594,5880.03377
1419.844987,361,5881.417948
1502.088686,390,5882.806082
2646.200002,680,5890.233414
1071.332716,285,5891.344205
5597.852451,1471,5904.178574
1295.648935,335,5905.34881
1031.640841,279,5906.406482
2201.824184,574,5908.541237
1710.023333,449,5910.174706
2122.715603,551,5917.633591
1095.19753,288,5918.736282
1414.404611,365,5920.105268
2168.844771,568,5922.170339
1538.888327,392,5923.535235
2373.452493,635,5934.415519
1283.981288,331,5935.560975
1148.756137,301,5936.626956
3077.694527,810,5939.564669
3058.338179,801,5947.889445
2736.184365,729,5950.648186
2116.987296,556,5952.672025
2912.282881,751,5960.698772
1214.154451,312,5961.902845
13790.97183,3626,5988.014551
1537.509791,395,5989.51333
1348.811575,343,5990.805065
6394.097092,1682,6002.372194
1561.639254,403,6003.835097
2316.790113,592,6005.960974
1059.811797,281,6006.98527
1189.031425,304,6014.444741
1076.955806,280,6015.453302
3145.904864,814,6018.385007
6755.449686,1778,6032.418726
3520.584918,927,6035.821877
8446.542227,2197,6059.991324
6442.45558,1691,6066.115368
2476.537176,640,6084.050988
2408.551635,647,6086.391497
1890.134485,482,6088.08492
2587.981909,670,6095.666382
1392.892703,363,6097.136842
1483.633351,390,6098.546579
2383.027098,614,6100.763384
2861.970271,745,6109.011064
4265.675344,1126,6113.121731
1767.803567,462,6114.783793
2389.53163,622,6122.659933
2315.838438,598,6124.82721
2448.984027,651,6127.118361
6415.060982,1685,6138.296958
8652.897907,2283,6152.131838
20760.308153,5487,6195.562977
2073.730402,540,6197.39014
2115.485943,550,6199.328599
2009.501868,517,6208.709622
4267.549623,1123,6212.785561
899.146953,247,6213.725891
2358.534753,624,6235.548693
1019.98288,273,6236.592936
4302.813741,1113,6240.796933
2197.61324,571,6248.883622
6458.531103,1696,6254.976061
6057.128901,1574,6268.478395
7786.57978,2040,6282.395562
1975.599593,501,6284.227441
1769.410365,458,6291.73996
1832.348385,477,6293.454053
1075.340301,286,6294.444732
2696.162355,699,6297.083508
2625.176389,673,6306.582793
1477.244126,389,6307.99163
3503.381459,902,6311.374857
2709.278488,707,6320.400681
1272.404791,325,6321.585134
1656.084222,423,6323.127354
1769.375469,468,6324.806944
2226.322171,571,6332.319399
1885.770317,487,6334.183134
2068.700544,534,6336.062534
1304.419468,333,6337.254888
1239.863029,319,6338.433511
3750.269685,974,6348.221545
5487.725754,1438,6359.032884
6339.035627,1655,6365.004742
1729.642509,444,6375.950572
3672.333511,959,6379.483566
2634.40577,687,6381.93928
2714.628949,707,6389.6868
1867.129349,475,6391.368966
2064.212453,540,6393.330608
4818.439231,1260,6403.677954
2165.589044,561,6405.920002
1693.8783,434,6407.474741
2896.983254,755,6418.197996
1419.126199,377,6419.583716
1703.709931,438,6421.228908
1690.171316,430,6422.786487
3843.460021,993,6432.424465
2037.018693,524,6434.326436
5369.792676,1377,6446.453456
2587.105039,664,6448.904368
3295.194688,856,6452.131618
3336.719152,873,6461.184296
1029.376187,277,6462.219428
2022.621406,524,6464.229408
1162.612286,305,6465.352884
2401.320495,625,6475.289719
960.872688,258,6476.235558
5484.812632,1423,6489.664355
730.287202,217,6490.491032
2286.58637,586,6492.59905
7213.153523,1860,6506.380821
1939.58986,504,6508.175072
3681.727452,947,6521.126721
2899.463426,755,6523.836427
1014.1449,268,6524.762073
1596.526564,402,6526.13061
7731.587092,2021,6538.564632
4779.229845,1254,6548.933239
1250.517678,320,6550.162035
2396.083372,615,6552.381893
1159.821778,305,6553.450902
2490.861419,657,6560.773349
2406.527774,627,6562.929422
1097.074515,293,6564.010398
2193.249747,570,6573.74811
1754.145968,452,6575.371377
2068.757007,527,6577.351175
1802.603029,470,6579.069435
1956.423065,507,6580.888466
1332.514338,344,6588.580386
5225.985435,1366,6593.61903
4356.78999,1134,6602.592598
3201.67807,828,6605.572283
944.202369,257,6606.443744
1859.42258,489,6613.138732
1084.617153,292,6614.166136
1760.761111,454,6615.839158
7403.588327,1951,6630.929159
968.040285,264,6631.89221
2250.600774,592,6634.073673
3619.31111,939,6644.119906
2345.376459,604,6646.412706
6270.461355,1633,6672.844207
1609.984942,417,6674.398435
3927.594152,1024,6684.121956
2073.866602,529,6686.039438
2315.855404,607,6688.255993
2149.554006,560,6690.30428
1769.95826,469,6698.519954
1516.317676,389,6700.033269
2664.797812,697,6702.552134
2484.850373,654,6710.809618
6587.970943,1730,6717.178819
1499.91002,392,6726.420111
3848.672638,1008,6730.062916
1681.848357,428,6731.592896
3226.764064,845,6742.19412
2614.636281,671,6744.631909
1856.788487,484,6746.417441
4729.988914,1224,6756.920254
1508.818568,395,6758.420789
2294.284759,589,6760.487606
3479.471884,893,6771.03563
1125.675457,303,6772.130167
1900.414301,491,6773.917918
1335.188913,340,6775.232061
2639.335922,683,6785.520646
2136.483885,557,6787.55616
1722.533261,449,6789.326504
856.811845,237,6790.179344
1413.268594,366,6791.593485
2639.112315,692,6802.028617
1008.57791,269,6802.953912
4757.828243,1240,6821.813642
952.060508,257,6822.774486
2229.206453,568,6824.831626
1022.641042,277,6825.888752
1949.009973,508,6827.893983
5786.61558,1508,6838.990835
1306.96916,335,6840.268917
731.134846,214,6841.11093
2220.952355,570,6851.182617
1545.422506,400,6852.650831
2033.614525,527,6854.542335
7291.344621,1900,6869.012008
1427.951804,367,6870.342709
3000.383173,771,6880.999268
1706.202591,436,6882.549642
11544.045912,3017,6901.074711
1750.87309,471,6902.904829
2497.502366,657,6912.924262
1982.990246,521,6914.78678
4050.491656,1070,6926.592966
3499.772151,901,6929.815737
6088.833315,1602,6943.60178
5142.980378,1346,6948.590128
2558.580656,670,6956.474357
1004.368636,262,6957.453654
1024.372713,264,6958.530386
5821.801859,1496,6978.089506
3307.562056,861,6981.332399
4270.447631,1127,6993.07908
1018.016232,270,6994.029504
908.083308,246,6994.941519
2341.95344,608,6997.170572
1752.850613,447,6998.818803
1663.945342,423,7006.141825
4101.091814,1061,7009.810002
1027.084268,274,7010.783486
931.195116,252,7011.593218
4284.559839,1113,7021.307794
4747.432587,1226,7031.053323
967.483713,262,7032.070986
2955.696715,773,7034.917532
2382.105803,615,7037.33084
885.431578,241,7045.014469
2862.097269,739,7047.81273
1645.308659,424,7049.454838
2431.83236,642,7052.382303
3483.455873,902,7063.669518
2259.914067,587,7065.847363
5226.035183,1359,7079.344495
1780.175572,458,7081.127592
3590.469737,927,7084.684093
2452.132365,635,7093.559548
2868.338894,737,7096.267333
3882.471468,996,7105.730118
1669.172224,426,7107.43469
1430.721026,372,7108.857668
916.29988,246,7109.82625
1099.040076,290,7110.984486
1269.113423,325,7112.1936
4989.529873,1292,7128.59685
902.885723,245,7129.458962
1743.196961,447,7131.160747
137.589073,68,7131.459741
151.638166,73,7131.764615
2018.627962,515,7141.842648
1970.447479,515,7143.854767
2172.947219,575,7146.070196
1747.114212,460,7147.893794
5567.550326,1460,7160.20984
1478.400124,385,7161.740748
1823.707526,482,7170.119025
2543.24851,648,7172.5415
2333.114311,609,7174.834389
1735.662688,447,7176.580536
3015.153919,794,7186.172501
1596.144464,417,7187.713501
1780.858497,462,7189.431617
999.325701,264,7190.486071
1745.22321,462,7200.923772
1339.480003,342,7202.151016
2022.478911,535,7204.11062
2980.636144,782,7207.045742
3697.74064,958,7217.171309
2331.814799,608,7219.584694
4254.189604,1111,7231.718319
3505.687636,910,7235.12715
2167.551394,569,7237.228483
6403.007223,1663,7250.63348
14974.284352,3920,7290.287514
3407.850441,892,7301.959735
2291.217406,602,7304.284845
3132.379011,810,7307.245904
1052.105053,279,7308.265611
1051.654901,276,7315.401089
8245.640363,2156,7331.455974
708.604888,207,7332.286484
5837.667312,1518,7337.976759
1368.015542,349,7347.069574
2320.717491,601,7349.38332
1506.590523,385,7350.896171
1080.57034,286,7352.009764
2357.616115,601,7362.672898
847.594442,239,7363.654573
3997.583751,1033,7367.658346
4003.865471,1048,7379.828407
3654.891818,936,7383.250075
1784.740591,461,7384.999275
5078.948675,1316,7397.663462
475.577217,154,7398.30032
1997.165476,514,7400.166137
3206.00821,832,7410.568826
2353.686633,609,7412.771435
6221.034205,1623,7426.318289
4991.604342,1292,7431.228019
1554.517729,400,7449.967367
2010.562315,516,7451.821273
3558.702036,906,7455.025943
1953.535528,500,7463.13064
1658.656275,431,7464.78321
3225.913901,836,7467.794731
2590.462655,670,7478.026331
1763.922263,463,7479.713628
1616.274863,414,7481.172387
13182.349158,3420,7508.588249
1754.187226,452,7510.189102
1746.389572,445,7511.753841
1758.095595,453,7513.413682
3336.491665,871,7522.969259
3082.807293,794,7526.014803
2550.810381,657,7528.395629
7440.170777,1928,7541.287843
1839.800213,487,7549.232368
1758.956673,458,7550.89708
2914.658673,751,7553.571729
1889.849577,495,7555.388741
1756.995456,456,7564.827773
1250.509012,323,7566.059997
4051.1885,1059,7570.046449
