# {"t_start": 1542744412.5104127, "env_id": "HopperAdv-v1"} 
r,l,t
1556.005953,445,3716.549086
1423.644807,405,3718.195174
1478.689559,422,3719.906714
1351.699402,387,3721.472065
1619.840904,458,3723.312053
1148.975922,327,3730.988475
1172.978954,333,3732.275977
1145.245217,322,3733.618051
1362.296187,383,3735.204564
1476.392498,415,3736.772002
963.110526,275,3737.877112
1425.82582,404,3746.208081
1416.303794,401,3747.690301
1746.611025,499,3749.638448
1740.659641,497,3751.53897
1455.732371,412,3753.092886
1155.492833,326,3776.46544
2646.774615,754,3779.425522
983.679067,280,3780.592454
1225.269309,350,3781.96493
2272.301125,637,3792.894881
1864.452115,536,3795.127739
3369.950828,953,3798.782315
1338.622188,379,3808.580274
1428.569608,404,3810.226271
1088.416148,314,3811.453633
1918.100393,546,3813.5251
2315.251412,660,3816.109779
1453.909904,412,3826.08515
2703.751718,767,3829.154801
3197.733498,915,3832.649631
2306.505172,654,3843.796293
3155.254363,894,3847.525806
614.339423,221,3848.400581
4604.750692,1309,3861.875708
1029.065305,288,3862.963996
1824.429837,515,3864.966332
4756.093362,1362,3878.956373
952.350181,273,3879.989241
1396.501259,400,3881.573023
5155.133882,1464,3894.165111
1419.849248,407,3895.763639
2338.204069,669,3906.592942
8931.139031,2534,3925.063884
2050.780538,584,3927.361174
1698.121155,484,3929.312142
4706.47978,1339,3959.624639
2316.794257,661,3962.219965
2251.338265,640,3973.279281
6432.911922,1834,3990.506797
4120.260441,1180,3995.115324
1510.602816,444,3996.832165
1692.465631,485,4007.308284
1496.929652,435,4008.981767
896.841772,257,4009.939457
2132.811002,617,4012.279983
4083.376984,1158,4024.784421
2081.352205,593,4027.137094
955.045775,280,4028.282084
2417.158521,691,4039.379005
1777.75818,513,4041.412929
4421.329653,1266,4046.381341
1840.590653,534,4057.896317
1962.474773,560,4060.028053
4760.780544,1345,4073.766984
3434.073978,978,4077.36815
2618.466274,741,4080.160331
1335.697774,377,4090.908024
3196.989586,904,4094.343825
2908.636915,821,4097.413648
5883.59686,1663,4111.479435
1517.247049,476,4136.370898
1520.86273,479,4138.224154
4040.647385,1151,4142.649339
2086.735165,644,4152.522177
1217.251717,390,4153.992938
1688.817908,477,4155.637508
1569.296143,449,4157.308561
2387.500925,723,4169.870087
1245.799298,364,4171.20231
2816.711145,800,4174.195742
1907.655626,546,4176.208617
1325.108955,374,4185.752873
3851.390949,1092,4189.967537
2966.05001,844,4202.885266
1331.512348,378,4204.45621
1223.67517,392,4205.929669
2173.008306,614,4208.235491
2366.624677,677,4218.612994
1168.126105,336,4219.919607
1315.842695,379,4221.488405
2130.798116,612,4223.885568
4371.792102,1230,4237.847866
1856.97396,535,4239.989951
1223.366304,354,4241.340256
1675.648515,470,4250.520663
2341.13836,661,4253.099137
1824.88257,517,4255.123761
1177.453873,345,4256.383816
1983.908042,559,4268.208642
1348.589042,384,4269.642198
3858.050105,1091,4273.777107
1333.869274,373,4275.213329
2782.109164,782,4286.189409
1845.825268,525,4288.104712
4127.520637,1167,4311.91649
1441.270956,407,4313.373774
3777.482114,1060,4317.398707
1134.790085,318,4326.083419
1812.9767,509,4327.965272
1869.093505,528,4330.055897
1454.73408,406,4331.562863
1890.478826,530,4333.60771
2172.930669,609,4345.850382
1868.538948,527,4347.817362
1371.131338,382,4349.29175
4080.54372,1143,4361.409105
1205.264129,349,4362.762338
2100.817278,593,4365.033706
1539.037849,438,4366.661379
1315.129712,371,4376.780204
1736.47814,483,4378.652797
1837.752384,522,4380.515318
2084.09806,583,4382.615172
1443.540477,403,4392.000152
3354.707188,947,4395.563345
1889.486732,540,4397.52254
1582.768408,450,4408.912527
2611.900651,739,4411.710456
2083.447369,588,4413.786853
1201.821229,382,4415.215075
3840.811618,1086,4427.755116
2118.630949,599,4429.97648
2829.377676,797,4441.026054
2468.784633,698,4443.590619
1510.257423,466,4445.198021
2501.586789,708,4455.294155
644.90514,227,4456.25999
1816.032214,555,4458.322031
643.187393,226,4459.15376
2984.442841,886,4462.545628
2386.933122,674,4486.469845
1638.26104,458,4488.159229
2753.335451,777,4491.148166
2508.397574,705,4501.831874
1948.279312,550,4503.784827
2394.749041,682,4506.262224
1860.779255,527,4516.303234
1526.529558,474,4518.058557
2144.761148,606,4520.331271
640.784259,226,4521.236601
1909.750276,544,4523.373402
2767.884673,781,4534.481703
2090.423203,588,4536.805895
1440.484452,403,4538.392816
2094.564056,594,4547.301915
1814.920053,512,4549.294816
2695.739332,759,4552.252426
1491.478185,417,4553.855376
1520.603655,431,4562.170792
2059.874048,575,4564.387097
2307.923855,642,4566.806224
1863.987712,524,4574.963154
1614.474506,455,4576.819386
1752.392946,487,4578.713411
1223.353519,342,4580.034588
1135.521589,318,4581.25932
1635.410646,455,4590.122077
2020.174909,564,4592.214686
1510.532147,436,4593.798867
2113.578385,594,4596.041692
1538.455295,436,4605.735444
4845.592203,1369,4610.865062
2449.270628,684,4620.742835
2097.66182,595,4622.927384
1727.946643,484,4624.817692
3290.099808,924,4628.273241
3923.873995,1092,4653.859385
2390.028496,672,4656.3956
1806.520625,506,4666.335016
1308.778735,367,4667.809975
1325.225009,381,4669.228927
2734.471754,768,4672.194013
2029.599127,563,4681.900958
4899.591256,1363,4687.03194
6217.335114,1733,4700.263351
2360.11369,662,4702.760812
2965.746799,823,4713.688495
1729.377638,478,4715.511546
1788.473553,514,4717.47929
1641.710825,457,4727.460556
2636.708304,736,4730.398499
1658.084472,457,4732.060553
1404.695144,398,4733.566399
2090.804568,582,4743.686064
1578.72506,437,4745.327398
2156.559558,607,4747.550452
2450.528747,684,4750.058377
1569.018596,439,4759.444926
1362.345676,381,4760.874801
1453.697267,405,4762.413756
2009.664928,558,4764.538454
1400.647635,387,4774.176702
4641.965623,1294,4779.028589
2108.500067,588,4781.268481
1960.002456,550,4791.603313
5503.249851,1535,4797.66758
3433.202142,951,4822.841474
1720.959109,477,4824.638128
2287.755814,639,4827.071546
1675.443723,463,4837.41202
1867.66479,521,4839.370586
3422.343596,951,4843.049612
1379.706872,389,4852.641657
4858.283902,1349,4857.779824
3522.464758,984,4869.386696
1788.088097,508,4871.398344
1529.982914,429,4873.015978
1535.442429,431,4874.668919
2616.121432,727,4885.761517
1865.961778,519,4887.706327
3270.240408,912,4891.212249
6513.759441,1812,4906.197353
7364.625981,2058,4922.038012
2034.25632,565,4932.459748
2681.116021,758,4935.214507
655.806306,228,4936.055926
1978.499726,560,4938.224933
2284.443943,635,4948.288831
3397.935118,948,4951.788435
2710.208784,757,4962.747807
642.314212,222,4963.612975
932.992012,306,4964.784229
931.609015,306,4965.985748
3069.90934,854,4969.245632
636.550402,222,4970.074653
653.948768,226,4992.552238
2691.829791,749,4995.544533
1561.856992,435,4997.256859
2019.098236,563,4999.382914
1572.568229,441,5009.10519
3226.01217,895,5012.37866
4200.589127,1173,5024.042324
3092.78156,862,5027.434024
4574.455225,1268,5040.202459
638.397781,221,5041.049691
641.951328,223,5041.886871
1406.219661,389,5043.466477
3308.580751,918,5053.528714
1905.225407,530,5055.497165
2233.114645,615,5057.825401
1839.875584,512,5059.848701
1492.016545,421,5068.089068
1641.576636,458,5069.825641
1327.465551,379,5071.34036
1439.430781,401,5072.846224
1528.960602,426,5074.467283
1644.233779,454,5082.516915
2991.883064,849,5085.65054
3129.124167,866,5088.884784
1968.33425,547,5097.618863
2788.415026,775,5100.530811
2071.586945,574,5102.611696
1782.01739,497,5111.149226
1594.280582,442,5112.851622
2054.152722,567,5114.978383
2569.282588,717,5117.601049
3060.694481,844,5127.909165
2225.885255,615,5130.253449
1984.796826,554,5132.441202
4492.241769,1241,5157.954123
3101.914432,854,5161.210169
1745.026698,486,5171.370791
3500.71384,970,5174.998385
1539.673419,432,5176.687405
3447.806696,956,5188.361773
1355.788612,395,5189.873025
2385.432258,665,5192.543503
1534.416793,434,5202.348652
2814.075222,781,5205.36125
2802.244647,779,5208.319749
3043.300668,842,5219.504229
2401.285277,710,5222.294246
2271.319016,633,5224.830394
1530.041462,427,5232.771529
1450.810046,411,5234.371435
1869.088685,516,5236.26197
1457.339489,414,5237.694258
1817.693566,504,5245.388977
1855.867538,522,5247.377478
1838.271949,508,5249.190369
1401.056295,393,5250.655771
1580.570047,440,5252.351367
2065.476677,576,5260.563497
1629.078142,451,5262.179445
1269.987245,375,5263.673915
1486.368877,417,5265.26678
2395.456395,664,5274.292291
1636.196789,453,5275.959628
1580.178154,442,5277.651098
1546.029655,453,5279.445114
643.033818,223,5280.34011
2316.860042,645,5289.069674
1978.165606,539,5291.144662
2153.733976,592,5293.301751
1658.244125,469,5295.062089
2156.116871,607,5310.897709
2073.187905,577,5313.038369
2623.65496,729,5315.853487
2764.796768,774,5325.208147
1935.894341,538,5327.245005
1473.526505,411,5328.808603
1225.639999,359,5330.225517
1763.518309,490,5338.369504
3114.908597,865,5341.434447
1985.086381,556,5343.561796
1138.707991,317,5351.510268
1294.57983,365,5352.937796
1463.385158,409,5354.502862
1204.119984,352,5355.849128
2415.771541,671,5358.382772
1783.311336,501,5366.078193
1227.502159,352,5367.429901
1207.964734,347,5368.721487
1659.019607,464,5370.695552
1218.021138,352,5371.964551
2430.542569,676,5380.413629
1198.030196,351,5381.71519
2849.924913,788,5384.856405
3645.59289,1024,5395.056117
1807.031463,509,5397.046209
2465.466395,683,5399.668999
1696.900709,473,5407.98097
1935.418306,544,5410.110582
2070.674297,576,5412.340318
2986.508289,844,5422.2382
1322.769003,367,5423.638463
2115.728747,602,5425.824528
1902.344051,534,5427.904508
2811.938621,776,5436.836223
1666.662657,461,5438.541184
1216.763507,342,5439.863555
1937.798814,537,5441.986599
2422.863759,680,5457.269278
1695.142793,473,5459.047303
1731.750207,481,5460.789459
1629.212424,457,5462.520664
644.476935,222,5463.413576
1505.853544,422,5470.83153
1595.162716,449,5472.605054
1513.227993,430,5474.329592
1436.324058,402,5475.983942
1536.92626,434,5477.693681
1472.306588,409,5484.97304
1385.888309,389,5486.49335
1484.919352,412,5488.066235
1373.637784,385,5489.555902
1348.286977,373,5490.934574
1508.943027,421,5498.235712
1349.482195,377,5499.760184
1377.022976,383,5501.172331
1503.680733,414,5502.828748
1359.748237,385,5504.373481
1310.968339,361,5511.973823
1275.333382,353,5513.351567
1431.10269,397,5514.916864
1412.402955,394,5516.512722
903.04907,260,5517.455307
1523.038081,425,5518.947349
1235.557469,343,5526.188591
1228.486926,354,5527.521802
1882.541395,528,5529.627635
1505.101268,419,5531.236675
1409.103309,396,5532.743063
1459.096099,405,5540.045622
1169.704303,330,5541.386031
1258.715193,350,5542.731663
1504.86995,419,5544.249247
1493.089037,414,5545.841663
1603.103777,441,5553.348394
1649.339069,456,5555.05753
1548.241945,429,5556.697578
1869.903327,520,5558.685191
1763.677441,493,5566.494623
1275.593113,359,5567.946364
1245.358128,369,5569.447338
1707.028363,473,5571.371458
1448.55407,403,5572.89435
1599.824603,445,5580.530746
1762.438238,489,5582.537047
1736.275408,482,5584.462286
1533.519833,440,5586.134449
2083.261067,574,5600.454704
1508.942967,419,5602.012126
1245.341125,364,5603.552697
1824.665013,503,5605.363742
1649.531405,464,5607.109311
1490.920658,416,5615.400579
1769.243181,487,5617.234076
2187.499143,613,5619.453402
1650.017104,458,5621.186716
1338.818249,377,5628.756851
1489.834293,415,5630.348498
1743.529216,480,5632.232142
1588.142723,448,5633.957909
1888.683193,521,5635.996643
1372.04042,389,5643.681133
1616.900233,442,5645.258994
1627.938775,444,5646.97806
1850.784591,512,5648.855806
1162.62547,320,5650.135254
1520.501013,426,5657.74526
1408.406737,395,5659.277584
1628.319001,452,5661.001376
1288.369038,358,5662.340149
1366.888049,382,5663.728749
1291.046719,360,5671.008834
1817.24828,500,5672.996932
1874.521892,513,5674.95107
1371.160442,381,5676.406971
1449.162084,404,5683.756354
792.34856,241,5684.759044
1249.566026,362,5686.137286
1334.210603,378,5687.733544
1755.323102,484,5689.614306
1267.794855,350,5690.940332
1463.257908,400,5698.330119
1484.052159,408,5699.84943
1182.676293,326,5701.122719
1782.168335,489,5702.960686
1495.845721,414,5704.561767
1474.46455,409,5711.954552
1281.203587,364,5713.341271
1522.561291,423,5714.966696
1344.428412,373,5716.438195
1468.869142,403,5717.901873
1933.555443,527,5725.338231
1423.898608,393,5726.84147
1545.302571,428,5728.40956
1441.681831,396,5729.884758
1326.358173,376,5731.313059
1305.109567,357,5743.84762
1288.801692,357,5745.142666
1621.918509,449,5746.893215
1277.616519,355,5748.343222
1464.78547,404,5749.899836
1440.794482,401,5757.324236
1638.992136,454,5759.057752
1683.255144,463,5760.82847
1865.444065,514,5762.801266
1457.794869,397,5764.376783
1425.124255,395,5771.82754
1329.511373,370,5773.290297
1341.069403,376,5774.646037
1436.80216,396,5776.167461
1235.289345,343,5777.448726
1666.222316,460,5785.023561
1364.127213,383,5786.441607
1487.773223,408,5788.164004
1282.046016,353,5789.543325
1540.938453,425,5791.228766
1521.278146,422,5798.630407
1055.876107,292,5799.702556
1058.577964,295,5800.719683
1118.2177,305,5801.836311
1369.415216,380,5803.308921
1496.640484,430,5804.991854
1012.079436,278,5806.071896
976.612357,277,5812.86822
1193.224619,326,5814.003889
1284.986914,368,5815.332827
1366.193935,381,5816.812187
1143.723746,315,5818.01702
1503.462293,413,5825.23999
1547.281686,424,5826.969513
1565.095879,428,5828.527789
1247.545597,345,5829.795677
1138.866417,313,5830.987605
974.610273,268,5831.931593
1145.664109,314,5838.907126
1355.409401,380,5840.286656
1445.672499,399,5841.704701
919.481387,257,5842.687665
1390.138802,384,5844.19315
1177.902064,321,5845.399326
1494.088298,412,5852.606671
1048.276018,291,5853.691292
1494.905047,413,5855.277236
1297.126008,360,5856.677572
1564.532058,431,5858.305861
1320.194196,387,5865.303256
1490.412356,408,5866.82051
1521.835509,419,5868.350494
1693.482928,471,5870.029616
1485.21086,409,5871.507995
827.541907,245,5872.482874
1283.060122,355,5885.551672
1806.755269,498,5887.431621
1388.880982,386,5889.013433
1475.47833,406,5890.681405
985.925367,275,5891.787989
1410.736302,397,5899.315793
1464.370205,403,5901.034098
1001.076203,279,5902.159463
1096.220616,304,5903.353283
1172.153346,323,5904.642831
1622.314772,448,5906.287128
1697.155491,467,5913.776914
1920.532456,531,5915.869006
943.739738,264,5916.905599
1562.105563,446,5918.65676
1333.812332,370,5920.038234
1053.912035,291,5926.90251
1032.508458,283,5928.096119
1593.470567,447,5929.817037
1490.681904,409,5931.443197
1056.326149,295,5932.551175
973.880676,269,5933.616937
861.509559,239,5940.264864
1518.441876,416,5941.823344
1275.844661,350,5943.115359
1057.645637,290,5944.212746
1016.626176,282,5945.249746
1508.067239,414,5946.88114
1180.489133,323,5954.12269
1258.547275,346,5955.408906
1489.631072,411,5956.908631
1784.37015,488,5958.680453
1193.900427,331,5959.916812
1856.978526,511,5967.885319
1070.492477,303,5969.058417
1623.70455,448,5970.715235
1848.08724,514,5972.624124
1793.336106,497,5974.412135
1565.837715,436,5981.748178
1386.047733,401,5983.347663
1531.986287,427,5984.952559
1365.332823,382,5986.441367
1754.304763,484,5988.311644
2335.399018,641,5996.902311
1667.660697,464,5998.535612
1644.460938,456,6000.092995
1083.046598,304,6001.326828
1536.95242,448,6009.441895
1567.461681,433,6011.169882
1489.438156,426,6012.809628
1287.544453,374,6014.254419
647.494462,225,6015.079981
1682.837848,465,6032.371014
1800.809708,499,6034.166893
1046.688881,294,6035.277883
1551.012725,445,6036.909615
1337.461457,369,6038.305722
2020.306333,561,6048.31258
1796.453096,500,6050.211689
2407.817347,672,6052.659064
1507.880101,417,6054.156868
1699.007742,470,6063.078274
2803.34153,776,6065.922482
2107.812416,581,6068.147982
1057.117119,296,6069.343444
1704.73088,471,6077.693685
2353.469371,650,6079.905543
1887.666609,524,6081.911936
1468.651854,406,6083.400403
1669.941313,456,6092.887832
1216.001983,338,6094.185843
1505.218869,417,6095.69304
1108.451898,308,6096.859627
1396.201729,382,6098.241314
1511.460011,426,6107.850932
2538.82955,710,6110.584843
1022.79252,278,6111.592576
1514.589626,420,6113.343465
1404.600542,387,6114.917059
1328.679583,390,6124.347034
1497.941355,417,6126.012706
2075.546267,572,6128.178671
1913.455026,529,6130.212394
1145.822906,315,6139.345771
1528.837668,429,6140.914705
3663.539809,1032,6144.819467
1579.634955,432,6146.497817
1279.419995,356,6155.856773
1356.640983,375,6157.231639
1060.276724,290,6158.260819
1244.856951,345,6159.533151
4195.584644,1159,6171.777623
5665.156898,1573,6177.610418
2249.715475,619,6200.404701
1677.209103,460,6202.148489
1194.489628,328,6203.362051
2697.495914,753,6214.079381
1862.324668,516,6215.9389
1493.546281,413,6217.491989
1547.386254,432,6219.182481
1584.916794,433,6220.73687
2861.555967,794,6231.759542
2597.106145,718,6234.473452
2208.436476,609,6236.958245
1395.410683,387,6244.668159
1378.80486,383,6246.183051
2280.393863,632,6248.439794
1652.430323,457,6250.161638
1400.011519,387,6258.307421
1843.913162,507,6260.147979
1689.27071,466,6262.016615
1349.869758,371,6263.401534
1317.724953,359,6264.744802
2492.565125,707,6274.297838
3430.945883,952,6277.922681
1017.455742,282,6279.003255
2126.149776,584,6289.14185
1085.548202,293,6290.368443
1634.060487,447,6292.029949
984.816466,269,6293.09716
1290.759719,354,6294.51776
1456.717601,414,6296.123931
1360.582125,375,6303.269017
1097.04138,306,6304.421753
1006.103512,277,6305.448705
1003.034147,275,6306.425004
1295.921001,358,6307.835095
1022.113081,279,6308.900097
1458.974172,402,6317.099544
1210.229846,332,6318.351537
1524.524353,421,6319.939497
1218.446388,336,6321.161901
1787.040512,490,6323.150478
1155.629842,318,6324.284061
1261.698829,345,6331.043759
1289.715071,358,6332.367218
1073.553389,296,6333.477334
1387.683821,381,6335.136683
1630.443936,455,6336.923729
1040.877391,294,6355.876134
1480.194817,405,6357.364255
1936.608157,531,6359.333487
1254.394944,349,6360.771801
6357.816555,1761,6375.802687
1067.2494,295,6377.038489
1261.171553,351,6378.406088
1204.099735,331,6379.695634
1739.936763,482,6387.302459
6079.011233,1682,6399.688429
1183.689256,324,6400.944498
941.67493,262,6401.890073
1239.399062,340,6403.160828
930.216696,259,6404.111822
7012.745825,1948,6417.777781
1502.913114,413,6419.323646
785.32206,235,6420.148822
1392.894307,391,6429.791548
1197.901203,328,6430.961805
1781.799219,534,6433.022813
912.606095,259,6434.030174
853.157896,243,6434.876807
1052.144889,288,6435.962759
1418.801713,394,6443.754729
1442.115284,398,6445.351953
977.56484,273,6446.448562
1065.472293,299,6447.558692
2500.202634,689,6450.175724
1376.69402,380,6457.560603
937.72539,263,6458.609787
1282.062711,354,6460.019576
1338.817946,368,6461.38136
2024.952838,559,6463.47903
1024.241574,288,6464.505495
1575.449736,434,6471.860153
938.766769,258,6472.797634
1097.823572,302,6474.014884
1200.893882,331,6475.242964
2401.498234,664,6477.713282
1344.304289,373,6484.93753
1239.608066,348,6486.266729
1839.872646,507,6488.238752
1657.191725,455,6490.016723
1384.177958,381,6491.509518
1562.028628,431,6504.408321
1312.264474,359,6505.897538
2383.233191,656,6508.561191
1686.516978,463,6510.353469
1382.694264,380,6519.568734
4457.763761,1238,6524.439837
3224.553717,938,6536.209638
1990.41833,546,6538.340836
5594.424658,1560,6552.662111
2854.752836,790,6555.711628
1560.194731,447,6557.499553
2551.754569,699,6566.27638
1145.485062,314,6567.542758
3685.039062,1015,6571.430652
1517.290358,420,6572.96213
1454.939101,401,6582.399203
1828.872754,509,6584.431159
1809.883143,499,6586.332114
1399.74759,382,6587.805748
887.445577,243,6588.744277
1505.203077,416,6596.227066
1817.29691,511,6598.19747
1736.838037,482,6599.992354
1563.239078,434,6601.686977
1229.182386,347,6608.91954
1535.338642,429,6610.598288
1485.807131,414,6612.326903
1183.074525,325,6613.630976
2120.659605,587,6615.879186
1207.023581,337,6623.525917
1146.562098,317,6624.716921
1660.100086,460,6626.45258
2444.319151,675,6629.08057
1384.076073,381,6630.477031
1122.119009,306,6637.341524
1266.858002,352,6638.707287
1632.861795,456,6640.541453
1770.356966,493,6642.470036
1145.160997,319,6643.753244
1637.393695,451,6658.766998
1341.578589,368,6660.236877
1223.072831,342,6661.545998
1694.796937,464,6663.420294
1341.150319,368,6664.928639
1478.047876,413,6673.152862
2212.824968,610,6675.549223
1336.837286,373,6676.988409
2529.017054,696,6679.745634
1186.909979,333,6689.620998
1386.546212,387,6691.14955
1121.430441,323,6692.498573
1499.890935,418,6694.168747
1418.655297,394,6695.668224
1238.652415,344,6696.90539
3149.95404,877,6706.332793
1152.995032,320,6707.636428
1454.506818,403,6709.253567
1587.456321,440,6711.006152
2040.87145,563,6721.162353
3780.076829,1053,6725.3796
1610.773679,449,6727.133323
2190.101258,609,6738.45773
619.529976,213,6739.30811
643.211856,219,6740.172819
1308.665532,363,6741.575472
2592.825478,717,6744.266177
2085.203961,580,6752.791371
1461.954514,408,6754.421406
3098.935285,861,6757.942407
2373.060175,659,6769.086453
2275.150988,629,6771.408628
2167.032958,601,6773.647016
1580.964608,439,6783.909773
2088.095129,585,6786.253218
1040.830616,290,6787.464439
3355.909611,932,6791.028871
1214.363612,342,6800.764859
1615.577099,447,6802.52615
6349.509995,1759,6823.717382
1627.939978,448,6825.512363
1723.098291,477,6827.331631
1030.416206,285,6828.453225
3360.737629,930,6840.070546
2690.791167,747,6843.133049
1645.681581,453,6844.925535
889.54212,248,6845.946624
1834.532395,509,6856.539049
1671.359455,459,6858.28387
1375.86036,385,6859.789182
2801.246763,777,6862.972636
1464.531387,406,6871.748794
1827.983341,509,6873.855213
1637.648665,456,6875.640282
3672.597874,1013,6886.672719
1639.649445,455,6888.536639
1746.294987,483,6890.440933
1578.867201,438,6892.09084
1425.734135,396,6893.685938
1321.987931,372,6902.126816
1749.19271,487,6903.961402
1517.271532,424,6905.644592
1089.642246,301,6906.736061
2649.982929,736,6916.816226
1215.725455,342,6918.120804
2001.440599,554,6920.310086
1350.594162,377,6921.780552
1691.816088,465,6923.522953
1699.854681,471,6932.905287
1208.796846,335,6934.197923
1913.927601,525,6936.206763
2142.021621,589,6938.394089
1683.60302,462,6946.849149
1843.996177,513,6948.803604
1352.04495,379,6950.288505
1935.304544,534,6952.303872
1592.596102,438,6960.615685
2044.259479,565,6962.823681
1498.915437,418,6964.535479
2538.388994,701,6967.282957
1416.792375,388,6988.260885
1826.375247,507,6990.253514
1466.015001,404,6991.834411
2521.135666,696,6994.474329
1432.554486,408,7003.848894
2795.197127,766,7006.655285
3348.074128,918,7010.150068
2938.266028,811,7021.525393
1472.818744,410,7023.066766
2144.853455,593,7025.294811
1473.940981,407,7026.829599
1648.127706,453,7035.730803
2268.439488,623,7038.02492
2848.582148,782,7041.032631
2213.004213,614,7050.072454
2784.532203,769,7053.049758
1017.989862,282,7054.147575
2389.391262,664,7056.608352
1582.125497,441,7066.384845
1539.074245,427,7068.000366
2778.525219,765,7070.783395
3059.917688,844,7080.585775
2237.786164,612,7082.908798
2797.192221,772,7085.817987
1965.001337,540,7095.97682
3163.451258,873,7099.109631
1877.615356,526,7100.902689
1111.427231,304,7102.170375
4236.020369,1162,7114.403363
1667.437806,455,7116.119876
3264.150575,901,7127.642864
2546.306493,699,7130.370764
965.286785,273,7131.428987
2846.350146,781,7153.609737
1745.342131,479,7155.332263
2273.164019,621,7157.689871
1104.598871,300,7159.004009
2069.089822,569,7161.181313
1969.676979,538,7170.999708
3394.439257,931,7174.483582
3121.824768,852,7184.392423
1481.966846,407,7185.935003
1931.898787,527,7187.909179
1433.892401,392,7189.437101
1366.604333,370,7190.791384
1973.045079,536,7199.834771
2176.935844,599,7201.903386
4963.889125,1366,7213.427902
1485.872865,414,7214.842298
1744.323937,481,7216.570279
1551.728533,449,7218.149902
1061.197797,294,7219.193135
2464.16439,699,7228.715333
1392.094629,388,7230.040998
1115.694941,308,7231.181188
1037.697928,289,7232.202709
3122.916976,850,7242.180081
1806.193445,497,7243.958369
1420.949982,386,7245.335377
2666.56909,732,7255.001488
2367.711392,656,7257.314677
1587.668139,434,7258.795805
1485.009679,413,7260.148051
2493.985619,682,7269.74142
1588.548055,434,7271.21652
928.080429,296,7272.210499
641.71742,218,7272.962588
2195.207045,604,7275.100395
3434.23047,940,7284.452105
1582.355986,434,7285.927969
1479.158714,403,7287.418138
2015.490433,552,7289.481132
3362.171765,916,7310.531136
2400.446845,657,7312.81539
2057.498287,562,7321.912403
2726.566243,747,7324.557917
3879.546121,1059,7328.321398
2297.233251,632,7335.782798
3168.12931,866,7338.79176
2126.836724,585,7340.884037
1966.115432,535,7349.954433
950.390189,265,7350.907691
638.32817,218,7351.625114
1815.72548,500,7353.493394
3423.356466,939,7361.208943
637.335783,216,7361.926857
1221.798499,336,7363.115429
622.906963,212,7363.884113
925.991223,296,7364.975761
625.090275,213,7365.714934
1526.169849,419,7367.256072
629.336239,218,7372.349344
616.543301,212,7373.106605
1070.009334,291,7374.09537
629.188335,218,7374.860675
622.308388,212,7375.592553
935.331533,265,7376.511446
624.723147,212,7377.266175
1755.278275,483,7378.869831
1089.082584,299,7384.291716
632.947983,215,7385.086064
1224.415436,341,7386.236026
625.926389,217,7386.978303
634.017113,214,7387.720019
622.397354,215,7388.487871
1503.911322,417,7389.912941
630.938064,221,7395.066656
628.303451,219,7395.870874
620.576888,217,7396.654887
618.936311,216,7397.407129
619.766392,211,7398.12862
621.217953,211,7398.879942
615.879999,216,7399.654507
1228.329363,343,7400.883837
629.104441,216,7401.665198
625.667912,218,7407.285445
632.346404,213,7408.034721
1521.576022,419,7409.484287
619.880799,212,7410.245228
1397.748683,383,7411.540274
617.136344,215,7412.289819
624.460933,221,7413.056305
611.021423,211,7413.781435
618.057866,213,7418.983559
1043.482031,289,7420.028788
946.554795,268,7420.973163
620.345252,220,7421.770626
627.332967,215,7422.549128
616.232361,211,7423.337513
626.050044,217,7424.125044
625.536189,216,7424.883735
631.290747,214,7425.645899
619.526161,216,7434.394259
909.658135,292,7435.410508
619.870561,219,7436.202191
615.201427,214,7436.91714
1043.610025,288,7437.964975
625.023122,221,7438.730561
1422.171383,389,7440.03161
615.35047,213,7440.777432
618.462421,218,7445.634668
608.461809,216,7446.386226
604.849064,210,7447.187747
1242.603939,343,7448.359359
608.928317,215,7449.094041
1197.321672,372,7450.385399
619.804696,217,7451.141364
631.885239,216,7451.899498
628.469072,216,7456.998225
1098.543506,302,7458.027297
623.158988,217,7458.699884
622.036117,219,7459.421438
627.320844,215,7460.185886
1292.455311,355,7461.456698
615.43636,215,7462.201958
625.698097,217,7462.972758
614.159788,215,7463.71362
1062.732244,292,7469.040864
619.185191,212,7469.775955
619.631247,210,7470.538778
611.142437,214,7471.331935
611.059408,210,7472.056539
1315.008865,358,7473.299345
1168.71378,323,7474.477411
618.107253,212,7475.215971
610.646353,216,7480.660988
1159.53039,323,7481.808827
1601.900398,439,7483.364491
1205.331279,333,7484.596864
1150.812358,315,7485.730382
1158.751553,317,7486.848701
632.810682,220,7492.314831
903.903043,250,7493.146356
1331.669499,364,7494.44146
1103.359235,300,7495.480034
1747.773539,483,7497.195139
1340.702207,365,7498.493659
1100.552193,304,7504.129315
1039.900396,286,7505.149994
903.58551,251,7506.017769
904.056038,249,7506.890416
1055.872919,290,7507.910501
991.06587,274,7508.894668
932.601707,258,7509.813487
982.289243,272,7510.753531
1184.404248,329,7516.518596
893.948829,248,7517.399671
616.713869,214,7518.13981
1092.813539,301,7519.18984
1045.54892,293,7520.20478
894.907746,248,7521.040083
1022.576317,281,7521.934942
1143.18569,313,7527.539105
988.798178,274,7528.484498
961.695446,266,7529.400775
945.25931,264,7530.343102
909.472826,253,7531.19709
913.739855,253,7532.070203
890.189705,245,7532.917866
927.682113,258,7533.807315
943.39166,262,7539.060757
891.695413,248,7539.9113
941.113211,260,7540.784906
952.825918,264,7541.68729
901.783982,249,7542.537345
